target_id	length	eff_length	est_counts	tpm
ENST00000267260.4	8477	8175.9	4.06238	0.0446893
ENST00000545224.5	461	160.103	0	0
ENST00000537597.1	561	260.018	0	0
ENST00000641899.1	682	380.95	0	0
ENST00000360564.5	2411	2109.9	4.86522	0.207396
ENST00000545671.5	775	473.95	2	0.379539
ENST00000545790.5	552	251.044	0.421117	0.150873
ENST00000535291.5	2301	1999.9	0	0
ENST00000534865.1	1510	1208.9	3.71367	0.276294
ENST00000535182.1	659	357.987	0	0
ENST00000542142.1	758	456.95	2	0.393659
ENST00000537848.5	711	409.95	0	0
ENST00000542648.1	654	352.987	0	0
ENST00000535004.1	719	417.95	0	0
ENST00000535271.1	633	331.987	0	0
ENST00000292211.4	3210	2908.9	625.675	19.3455
ENST00000467683.5	370	71.429	0	0
ENST00000491572.1	235	62.8965	3.60714	5.15818
ENST00000476612.1	301	87.3316	3.11579	3.2089
ENST00000483639.1	694	392.95	6.47396	1.48181
ENST00000474181.1	524	223.044	15.2277	6.14048
ENST00000497453.1	830	528.899	343.901	58.4817
ENST00000557325.5	3096	2794.9	92.7706	2.98541
ENST00000555829.5	691	389.95	3	0.691944
ENST00000334696.10	5842	5540.9	306.109	4.96884
ENST00000553284.5	904	602.899	0	0
ENST00000556242.5	1437	1135.9	2.4588	0.19469
ENST00000554664.5	1119	817.899	5	0.549831
ENST00000556108.5	451	150.135	0	0
ENST00000557681.1	452	151.135	2	1.19021
ENST00000540469.5	3536	3234.9	141.605	3.93711
ENST00000261674.8	3246	2944.9	307.016	9.3767
ENST00000538548.5	2636	2334.9	247.417	9.5306
ENST00000535399.1	778	476.95	3.1553	0.595014
ENST00000535236.5	5593	5291.9	417.638	7.09819
ENST00000541286.5	3219	2917.9	0	0
ENST00000542813.2	373	74.2506	2.82323	3.41983
ENST00000535202.1	567	266.018	6.01438	2.03347
ENST00000537164.1	961	659.899	2.70936	0.369274
ENST00000539506.5	3149	2847.9	19.6404	0.620277
ENST00000537582.1	1576	1274.9	13.009	0.917757
ENST00000294635.4	3859	3557.9	0	0
ENST00000641090.1	1108	806.899	0	0
ENST00000374781.2	1108	806.899	0	0
ENST00000276571.4	1543	1241.9	0	0
ENST00000308191.10	5390	5088.9	170.327	3.01035
ENST00000446774.1	711	409.95	15.9743	3.50469
ENST00000615259.4	5234	4932.9	137.86	2.5136
ENST00000474325.1	1632	1330.9	5.51302	0.372566
ENST00000471956.1	5267	4965.9	0	0
ENST00000454571.2	6742	6440.9	17.2437	0.240793
ENST00000487528.1	564	263.018	0.269011	0.0919906
ENST00000464745.1	3070	2768.9	0	0
ENST00000392833.6	3979	3677.9	0	0
ENST00000362010.6	4202	3900.9	855.307	19.7204
ENST00000392832.6	3044	2742.9	48.7734	1.59931
ENST00000472419.1	648	346.987	13.0518	3.3831
ENST00000488772.1	581	280.018	0	0
ENST00000482685.5	552	251.044	0	0
ENST00000469007.1	699	397.95	3	0.678034
ENST00000479987.5	665	363.987	0	0
ENST00000494677.5	1714	1412.9	13.7611	0.875994
ENST00000490235.5	696	394.95	9.43711	2.1491
ENST00000468233.5	1401	1099.9	109.303	8.93797
ENST00000482434.1	779	477.95	26.4978	4.98639
ENST00000487753.5	746	444.95	0	0
ENST00000473907.5	715	413.95	11.5056	2.49988
ENST00000475050.5	582	281.018	0	0
ENST00000461299.5	730	428.95	14.3142	3.00137
ENST00000489602.1	557	256.044	0	0
ENST00000483440.1	556	255.044	3.04932	1.07534
ENST00000537559.5	992	690.899	0	0
ENST00000625371.1	528	227.044	3.86172	1.52978
ENST00000372515.8	933	631.899	25.6739	3.6543
ENST00000502549.1	478	177.086	1.06052	0.538634
ENST00000372530.8	5033	4731.9	119.576	2.27283
ENST00000443426.2	774	472.95	9.98078	1.89805
ENST00000244533.7	5088	4786.9	98.5169	1.85104
ENST00000463024.1	4542	4240.9	101.153	2.14526
ENST00000469856.1	285	83.6172	1.66731	1.79341
ENST00000372512.2	405	104.388	2.13381	1.83851
ENST00000437104.3	733	431.95	2.61296	0.544074
ENST00000505344.1	721	419.95	1.81916	0.389611
ENST00000377298.8	5221	4919.9	227.004	4.14989
ENST00000650348.1	4457	4155.9	94.4758	2.04463
ENST00000477264.1	2169	1867.9	6.50524	0.313234
ENST00000435891.5	3829	3527.9	683.645	17.429
ENST00000361311.4	4647	4345.9	1334.81	27.6249
ENST00000464286.1	563	262.018	2.55531	0.877144
ENST00000485732.5	4112	3810.9	28.5583	0.674006
ENST00000317446.6	3658	3356.9	5.55483	0.14883
ENST00000481327.1	380	80.7534	1	1.11378
ENST00000479475.1	2603	2301.9	2.713	0.106004
ENST00000445819.5	3895	3593.9	34.1739	0.855239
ENST00000618577.4	451	150.135	2.27846	1.36496
ENST00000407170.6	1691	1389.9	1.85737	0.120192
ENST00000482870.6	1534	1232.9	1.41373	0.103133
ENST00000457737.5	1435	1133.9	2.7474	0.217925
ENST00000187608.13	1300	998.899	1.00059	0.0900933
ENST00000401445.3	1008	706.899	0.202444	0.0257577
ENST00000632983.1	710	408.95	0	0
ENST00000319933.6	3049	2747.9	191.757	6.27639
ENST00000515669.5	1573	1271.9	24.2428	1.71431
ENST00000510890.1	2933	2631.9	0	0
ENST00000550042.2	2232	1930.9	6.37944	0.297154
ENST00000549464.5	2595	2293.9	5.12589	0.200981
ENST00000536525.6	7386	7084.9	0	0
ENST00000397909.6	9821	9519.9	30.1664	0.285004
ENST00000549369.5	567	266.018	16.4429	5.55937
ENST00000551277.1	297	87.2324	0	0
ENST00000547725.1	468	167.103	1	0.538238
ENST00000550503.1	698	396.95	0	0
ENST00000550673.1	325	74.2843	0	0
ENST00000644176.1	7084	6782.9	11.2945	0.149766
ENST00000552895.5	6266	5964.9	147.205	2.21962
ENST00000550788.1	2398	2096.9	0	0
ENST00000548948.5	593	292.018	4.33961	1.3366
ENST00000552300.1	570	269.018	0	0
ENST00000551162.1	1226	924.899	0.703929	0.0684532
ENST00000547884.1	463	162.103	0	0
ENST00000394455.6	4134	3832.9	10.6761	0.250522
ENST00000347230.8	9675	9373.9	893.211	8.57023
ENST00000554557.5	7466	7164.9	0	0
ENST00000554523.5	8582	8280.9	67.8808	0.737273
ENST00000557306.1	1533	1231.9	13.2096	0.964438
ENST00000554783.1	872	570.899	24.3641	3.8384
ENST00000555452.1	7309	7007.9	46.6172	0.598297
ENST00000557204.1	354	58.6519	0	0
ENST00000557366.5	3829	3527.9	41.8391	1.06666
ENST00000557407.1	2819	2517.9	0	0
ENST00000553399.1	575	274.018	5.04863	1.65712
ENST00000327473.8	3814	3512.9	340.433	8.71615
ENST00000598107.1	2946	2644.9	4.35081	0.147952
ENST00000536716.1	3845	3543.9	0	0
ENST00000599761.5	463	162.103	0	0
ENST00000262947.7	1018	716.899	482.232	60.5003
ENST00000599630.1	713	411.95	77.5245	16.926
ENST00000596031.1	335	61.6442	2.24336	3.27315
ENST00000506599.1	395	94.7239	0	0
ENST00000540385.2	1553	1251.9	0	0
ENST00000369799.9	4015	3713.9	2307.88	55.8911
ENST00000475081.1	795	493.95	117.346	21.3671
ENST00000359172.3	2503	2201.9	69.4769	2.83793
ENST00000481423.1	732	430.95	0	0
ENST00000469401.1	575	274.018	9	2.95408
ENST00000393614.8	4313	4011.9	24.2951	0.544664
ENST00000273286.5	1423	1121.9	0	0
ENST00000493075.1	1318	1016.9	0	0
ENST00000596924.1	2134	1832.9	8.07974	0.396477
ENST00000263100.7	1722	1420.9	0	0
ENST00000595014.1	2301	1999.9	30.4821	1.37087
ENST00000598345.1	475	174.086	10.5792	5.46572
ENST00000600966.1	917	615.899	0	0
ENST00000370318.5	1917	1615.9	0	0
ENST00000370315.3	3182	2880.9	149.495	4.66721
ENST00000459924.1	861	559.899	0	0
ENST00000475821.2	825	523.899	105.292	18.0762
ENST00000305352.6	2909	2607.9	1533.19	52.8768
ENST00000561748.2	1971	1669.9	47.648	2.56634
ENST00000649383.1	2636	2334.9	43.1722	1.66301
ENST00000475289.2	2713	2411.9	6.17544	0.230286
ENST00000648480.1	2578	2276.9	41.5201	1.64011
ENST00000378566.5	2566	2264.9	86.7711	3.44576
ENST00000603301.5	3256	2954.9	37.4034	1.13849
ENST00000488109.6	2999	2697.9	0	0
ENST00000322813.9	3028	2726.9	125.503	4.13945
ENST00000605244.5	3016	2714.9	0	0
ENST00000378561.5	5771	5469.9	23.9494	0.393798
ENST00000378557.1	3070	2768.9	0	0
ENST00000605104.1	561	260.018	1	0.345904
ENST00000605392.1	585	284.018	13.3734	4.23503
ENST00000304061.7	2429	2127.9	115	4.86078
ENST00000641432.1	3775	3473.9	5.85937	0.151703
ENST00000641235.1	291	85.2945	0	0
ENST00000641460.1	1965	1663.9	0	0
ENST00000641971.1	2121	1819.9	0	0
ENST00000641535.1	2124	1822.9	0	0
ENST00000289451.4	1073	771.899	0	0
ENST00000313324.8	2214	1912.9	13.7968	0.6487
ENST00000524898.1	502	201.086	0	0
ENST00000530143.1	558	257.044	0	0
ENST00000533877.1	579	278.018	0	0
ENST00000578372.1	207	49.1925	1.4315	2.61729
ENST00000616824.1	2211	1909.9	124.772	5.87577
ENST00000337147.11	3068	2766.9	2488.34	80.8864
ENST00000367075.3	3096	2794.9	6575.87	211.615
ENST00000476189.1	956	654.899	12.8158	1.76008
ENST00000392177.8	2933	2631.9	0	0
ENST00000379692.8	2885	2583.9	3741.81	130.246
ENST00000506900.1	917	615.899	6.43521	0.939751
ENST00000515757.5	564	263.018	10.3105	3.52575
ENST00000511408.1	560	259.044	2.44063	0.847399
ENST00000616317.4	9961	9659.9	0	0
ENST00000612895.4	9624	9322.9	14.787	0.142655
ENST00000614428.4	9554	9252.9	0.000165256	1.60634e-06
ENST00000619546.4	5315	5013.9	150.211	2.69454
ENST00000617649.4	7912	7610.9	0.130757	0.00154521
ENST00000614482.4	2177	1875.9	5.64919e-05	2.70855e-06
ENST00000618053.1	463	162.103	0	0
ENST00000613776.1	1372	1070.9	12.2435	1.0283
ENST00000618575.1	772	470.95	1.9951	0.381021
ENST00000619245.1	635	333.987	6.03559	1.62536
ENST00000614450.4	591	290.018	0	0
ENST00000612120.4	566	265.018	0	0
ENST00000613146.4	3974	3672.9	0	0
ENST00000612926.1	339	58.6001	0	0
ENST00000615229.4	1468	1166.9	0	0
ENST00000621960.1	551	250.044	0	0
ENST00000614789.4	662	360.987	0	0
ENST00000617548.1	1063	761.899	0	0
ENST00000616352.4	1626	1324.9	0	0
ENST00000614438.1	569	268.018	5.19387	1.74295
ENST00000612007.1	451	150.135	0	0
ENST00000614333.1	655	353.987	0	0
ENST00000618351.1	716	414.95	0	0
ENST00000418703.6	3247	2945.9	0	0
ENST00000261740.6	3233	2931.9	23.8637	0.732062
ENST00000538125.5	2804	2502.9	36.2484	1.30258
ENST00000544971.5	2295	1993.9	0	0
ENST00000537083.5	2436	2134.9	0	0
ENST00000541794.5	2475	2173.9	15.8879	0.657334
ENST00000536838.1	2514	2212.9	0	0
ENST00000536570.1	545	244.044	4	1.47418
ENST00000368567.5	359	62.0615	2479.39	3593.2
ENST00000392558.4	625	323.987	13.3988	3.7196
ENST00000493224.5	573	272.018	155.068	51.2723
ENST00000643794.1	467	166.103	40.7649	22.0733
ENST00000477151.2	496	195.086	10.3806	4.7858
ENST00000391700.5	952	650.899	4	0.552721
ENST00000282326.5	2054	1752.9	0	0
ENST00000601162.1	813	511.95	0	0
ENST00000391833.5	3640	3338.9	79.947	2.15357
ENST00000391832.7	1911	1609.9	0	0
ENST00000344175.9	1760	1458.9	0	0
ENST00000391831.5	2025	1723.9	49.5442	2.58488
ENST00000391835.1	3075	2773.9	165.509	5.36648
ENST00000391830.1	623	321.987	0	0
ENST00000599525.1	438	137.22	0	0
ENST00000482622.1	328	69.6882	0	0
ENST00000391834.6	1849	1547.9	0	0
ENST00000620010.3	1945	1643.9	420.077	22.9833
ENST00000627897.1	1194	892.899	0	0
ENST00000625605.1	559	258.044	0	0
ENST00000628591.2	631	329.987	4.00633	1.09197
ENST00000626375.2	627	325.987	12.7261	3.5112
ENST00000629620.2	567	266.018	0	0
ENST00000628462.2	3109	2807.9	0	0
ENST00000627985.2	628	326.987	98.2424	27.0226
ENST00000628555.2	792	490.95	3.94352	0.722446
ENST00000630301.2	618	316.987	0	0
ENST00000625736.2	386	86.3309	0	0
ENST00000630220.2	519	218.044	3.73095	1.53898
ENST00000629618.2	704	402.95	19.8878	4.4391
ENST00000629159.1	341	57.4035	1.28321	2.01057
ENST00000628658.1	382	82.6374	0	0
ENST00000608083.5	1403	1101.9	30.3279	2.47548
ENST00000377842.7	1813	1511.9	59.0009	3.5099
ENST00000377845.7	1432	1130.9	0	0
ENST00000377855.6	1614	1312.9	12.4445	0.852524
ENST00000377860.8	1472	1170.9	0	0
ENST00000418124.5	1564	1262.9	0	0
ENST00000361521.8	2429	2127.9	10.2139	0.431718
ENST00000473466.2	868	566.899	0	0
ENST00000481175.1	748	446.95	1	0.201233
ENST00000545482.5	1804	1502.9	34.0127	2.0355
ENST00000479818.5	1916	1614.9	0	0
ENST00000479701.5	3504	3202.9	126.276	3.54599
ENST00000449103.5	6383	6081.9	3424.13	50.6372
ENST00000463165.1	3038	2736.9	190.97	6.27574
ENST00000411680.1	704	402.95	0	0
ENST00000492578.1	644	342.987	9.63659	2.52699
ENST00000427829.1	567	266.018	11.1422	3.76719
ENST00000496720.1	913	611.899	17.7611	2.61065
ENST00000434732.1	253	71.4826	14.467	18.2028
ENST00000432455.5	1620	1318.9	6.70457	0.457213
ENST00000425954.1	609	308.018	168.075	49.0777
ENST00000359337.8	6335	6033.9	525.429	7.83204
ENST00000614805.1	1387	1085.9	0	0
ENST00000610984.4	3443	3141.9	316.413	9.05776
ENST00000569173.5	516	215.044	0	0
ENST00000569795.5	2855	2553.9	124.186	4.37348
ENST00000413097.6	2750	2448.9	223.031	8.19131
ENST00000569972.5	836	534.899	0	0
ENST00000564610.5	1876	1574.9	21.4275	1.22371
ENST00000567974.5	1950	1648.9	0	0
ENST00000544520.5	2341	2039.9	0	0
ENST00000565443.5	2305	2003.9	78.2829	3.51358
ENST00000566991.5	3657	3355.9	229.118	6.14059
ENST00000567440.5	2271	1969.9	0	0
ENST00000567263.5	845	543.899	0	0
ENST00000566831.5	718	416.95	0	0
ENST00000419739.7	1718	1416.9	18.3172	1.16273
ENST00000567042.1	601	300.018	0	0
ENST00000569890.1	304	87.5312	0	0
ENST00000568213.1	616	314.987	42.752	12.2074
ENST00000565999.5	740	438.95	3.20404	0.65651
ENST00000568360.5	596	295.018	0	0
ENST00000566844.1	829	527.899	100.352	17.0976
ENST00000567633.1	405	104.388	0	0
ENST00000287196.13	2625	2323.9	0	0
ENST00000616176.4	2102	1800.9	0	0
ENST00000260376.11	2142	1840.9	20.8931	1.02078
ENST00000290079.8	768	466.95	159.235	30.671
ENST00000465017.5	839	537.899	11.7778	1.96934
ENST00000483187.5	683	381.95	9.6012	2.26088
ENST00000479737.1	491	190.086	0	0
ENST00000484854.1	567	266.018	1.00955	0.341332
ENST00000489739.1	551	250.044	1.13295	0.407523
ENST00000596624.1	548	247.044	36.8161	13.4036
ENST00000636840.1	117	12.2	0	0
ENST00000595081.5	513	212.065	0	0
ENST00000601816.3	682	380.95	2.37967	0.561834
ENST00000594661.5	2111	1809.9	54.2441	2.69561
ENST00000627232.2	1530	1228.9	3.15919	0.231217
ENST00000593946.5	1723	1421.9	40.8091	2.58135
ENST00000600910.5	1600	1298.9	8.55193	0.592172
ENST00000322344.7	2041	1739.9	66.799	3.45307
ENST00000599454.5	529	228.044	0	0
ENST00000631020.2	1545	1243.9	0	0
ENST00000596014.5	1665	1363.9	35.5122	2.34183
ENST00000600573.5	1602	1300.9	8.54969	0.591106
ENST00000597965.2	351	57.4135	2	3.13311
ENST00000640501.1	151	22.1886	0	0
ENST00000625216.2	629	327.987	0	0
ENST00000593706.3	849	547.899	4.82198	0.791561
ENST00000627317.1	767	465.95	0	0
ENST00000629179.1	811	509.95	2.22561	0.392537
ENST00000637325.1	100	68.6	0	0
ENST00000636214.1	805	503.95	1.37321	0.245081
ENST00000599543.3	986	684.899	9.00281	1.18225
ENST00000596726.3	637	335.987	0	0
ENST00000625299.1	428	127.233	25.7312	18.1894
ENST00000598020.3	534	233.044	0	0
ENST00000637897.1	190	40.292	0	0
ENST00000626274.2	752	450.95	32.2392	6.43005
ENST00000629088.1	619	317.987	0	0
ENST00000595792.1	645	343.987	3.51872	0.920028
ENST00000636994.1	100	68.6	0	0
ENST00000638016.1	109	11.6275	0	0
ENST00000257749.8	9113	8811.9	0	0
ENST00000343122.7	3981	3679.9	0	0
ENST00000481150.1	395	94.7239	0	0
ENST00000406998.6	780	478.95	2.12095	0.398289
ENST00000453877.5	868	566.899	0	0
ENST00000470301.5	618	316.987	0	0
ENST00000493201.5	436	135.233	0	0
ENST00000472023.5	498	197.086	0	0
ENST00000494747.2	540	239.044	0	0
ENST00000537989.5	9108	8806.9	144.879	1.47959
ENST00000447370.6	3173	2871.9	58.6624	1.83717
ENST00000426971.2	2479	2177.9	25.253	1.04288
ENST00000426296.1	825	523.899	0	0
ENST00000289429.5	2096	1794.9	23	1.15252
ENST00000204615.11	1855	1553.9	0	0
ENST00000647395.1	1918	1616.9	0	0
ENST00000649095.1	2186	1884.9	0	0
ENST00000445696.6	1505	1203.9	4.37243	0.326657
ENST00000421442.2	1132	830.899	1.84066	0.199243
ENST00000645603.2	1912	1610.9	2.78691	0.155601
ENST00000650229.1	960	658.899	0	0
ENST00000477594.1	248	69.2584	0	0
ENST00000648612.1	171	30.1387	0	0
ENST00000311812.6	2457	2155.9	0	0
ENST00000518342.1	426	125.233	0	0
ENST00000428383.6	1265	963.899	0	0
ENST00000519521.1	471	170.103	0	0
ENST00000520352.5	705	403.95	0	0
ENST00000520661.5	489	188.086	0	0
ENST00000520743.1	563	262.018	0	0
ENST00000302536.2	3825	3523.9	59	1.50587
ENST00000563850.1	615	313.987	0	0
ENST00000310032.12	2550	2248.9	255.977	10.2374
ENST00000298564.14	2810	2508.9	51.3242	1.83992
ENST00000514705.5	4445	4143.9	64.9264	1.4092
ENST00000503030.1	909	607.899	0	0
ENST00000508164.5	2457	2155.9	12.9452	0.540056
ENST00000504168.5	884	582.899	2.83696	0.437743
ENST00000503045.5	1019	717.899	4.62837	0.579861
ENST00000515708.5	2361	2059.9	17.8763	0.780533
ENST00000507471.1	707	405.95	14.4856	3.2094
ENST00000618787.4	5713	5411.9	42.7441	0.710372
ENST00000591203.5	582	281.018	3.32131	1.063
ENST00000588797.5	2428	2126.9	0	0
ENST00000586976.5	590	289.018	11.015	3.42781
ENST00000590950.5	466	165.103	0	0
ENST00000593268.5	552	251.044	0	0
ENST00000588967.1	298	87.4763	0	0
ENST00000593164.5	1260	958.899	23.9782	2.24907
ENST00000324461.9	2297	1995.9	19.2688	0.868311
ENST00000274254.9	1537	1235.9	0	0
ENST00000274255.10	3759	3457.9	168.657	4.38683
ENST00000508514.5	821	519.899	0	0
ENST00000513151.5	901	599.899	0	0
ENST00000509692.5	1646	1344.9	3.69076	0.246823
ENST00000513263.1	694	392.95	0	0
ENST00000504386.1	574	273.018	0	0
ENST00000620197.4	3255	2953.9	70.6309	2.15059
ENST00000546211.5	1589	1287.9	10.3345	0.721717
ENST00000343242.8	3368	3066.9	497.343	14.5853
ENST00000403150.5	2773	2471.9	175.817	6.39719
ENST00000406174.2	632	330.987	27.1248	7.37079
ENST00000378187.2	946	644.899	18	2.51038
ENST00000229304.4	879	577.899	0	0
ENST00000467171.2	861	559.899	0	0
ENST00000402377.3	6497	6195.9	107.264	1.55707
ENST00000528059.1	628	326.987	0	0
ENST00000531570.1	526	225.044	0	0
ENST00000382826.2	273	79.5379	0	0
ENST00000377411.4	5265	4963.9	497.003	9.00524
ENST00000465853.1	198	44.3404	2	4.05685
ENST00000466131.1	458	157.119	9.2166	5.27595
ENST00000370982.3	4404	4102.9	2803	61.4457
ENST00000494936.1	463	162.103	0	0
ENST00000370971.1	700	398.95	222.197	50.0932
ENST00000354777.6	2037	1735.9	163.451	8.46883
ENST00000262348.8	2748	2446.9	1343.72	49.3913
ENST00000370976.7	2332	2030.9	20.7	0.916728
ENST00000498615.1	745	443.95	17.5237	3.55018
ENST00000491811.5	1041	739.899	3.11545	0.378711
ENST00000497187.5	747	445.95	212.406	42.839
ENST00000534713.5	600	299.018	0	0
ENST00000533537.5	524	223.044	0	0
ENST00000530486.5	1056	754.899	10.9201	1.30106
ENST00000370973.2	572	271.018	0	0
ENST00000471243.2	555	254.044	377.97	133.816
ENST00000491076.1	779	477.95	0	0
ENST00000527864.1	570	269.018	0	0
ENST00000374466.3	3730	3428.9	1254	32.8929
ENST00000437651.6	2346	2044.9	0	0
ENST00000383514.4	2446	2144.9	3.33251	0.139741
ENST00000481200.1	907	605.899	0	0
ENST00000340722.7	1166	864.899	0	0
ENST00000464815.5	1724	1422.9	0	0
ENST00000556665.1	382	82.6374	0	0
ENST00000527999.1	599	298.018	0	0
ENST00000373664.7	5684	5382.9	200.971	3.35797
ENST00000344359.7	3225	2923.9	0	0
ENST00000525052.1	763	461.95	0	0
ENST00000618955.4	1474	1172.9	0	0
ENST00000618013.1	1022	720.899	0	0
ENST00000619637.4	1581	1279.9	0	0
ENST00000376642.8	525	224.044	9.28006	3.72543
ENST00000415583.6	522	221.044	0	0
ENST00000430900.6	594	293.018	2.86116	0.878227
ENST00000488929.5	1492	1190.9	0	0
ENST00000472882.5	457	156.119	0	0
ENST00000425575.2	577	276.018	18.1313	5.90812
ENST00000489296.5	697	395.95	0	0
ENST00000465345.5	450	149.135	0	0
ENST00000470122.1	621	319.987	0	0
ENST00000552257.4	1567	1265.9	0	0
ENST00000649527.1	2114	1812.9	286.85	14.2312
ENST00000443109.5	3198	2896.9	2.03367	0.0631401
ENST00000426469.5	3187	2885.9	0	0
ENST00000419790.6	3535	3233.9	15.3891	0.428002
ENST00000452705.5	3249	2947.9	14.8708	0.453711
ENST00000453856.5	1003	701.899	8.27028	1.05975
ENST00000450421.5	1013	711.899	2.72534	0.34432
ENST00000429069.5	427	126.233	0	0
ENST00000418079.1	459	158.119	0	0
ENST00000426384.5	708	406.95	0	0
ENST00000450818.5	588	287.018	0	0
ENST00000552520.2	3338	3036.9	6.95074e-07	2.05854e-08
ENST00000623824.1	1658	1356.9	17.4159	1.1544
ENST00000343079.1	411	110.314	1.58411	1.29156
ENST00000494516.6	640	338.987	10.4416	2.77041
ENST00000609040.5	1652	1350.9	9.67751	0.644317
ENST00000417582.6	655	353.987	90.707	23.0469
ENST00000457895.6	729	427.95	10.386	2.18279
ENST00000448576.6	271	78.7348	0	0
ENST00000432704.5	570	269.018	0	0
ENST00000404158.5	5776	5474.9	215.777	3.54476
ENST00000429242.7	504	203.086	1.48597	0.658097
ENST00000358713.7	5510	5208.9	164.333	2.83751
ENST00000444839.1	565	264.018	0	0
ENST00000418032.3	3480	3178.9	301.347	8.52609
ENST00000473184.1	430	129.233	4.2318	2.94516
ENST00000360315.7	5671	5369.9	199.622	3.3435
ENST00000599618.1	612	310.987	5.16519	1.49384
ENST00000597252.5	3209	2907.9	84.0269	2.59895
ENST00000596428.5	558	257.044	0	0
ENST00000597065.1	808	506.95	20.4994	3.63692
ENST00000602187.1	384	84.4776	0	0
ENST00000322146.9	2811	2509.9	37.4737	1.34286
ENST00000229402.3	1448	1146.9	113	8.86161
ENST00000308595.9	3466	3164.9	746.463	21.2133
ENST00000526285.1	1458	1156.9	172.898	13.4417
ENST00000530291.5	324	75.6743	0	0
ENST00000416281.6	4493	4191.9	101.246	2.17232
ENST00000529738.1	500	199.086	0	0
ENST00000533077.5	3453	3151.9	43.4957	1.24118
ENST00000534651.5	424	123.246	6.53368	4.76809
ENST00000532099.5	886	584.899	14.5288	2.23413
ENST00000526572.5	789	487.95	10.3162	1.90153
ENST00000527176.5	970	668.899	9.183	1.23476
ENST00000529815.1	589	288.018	0	0
ENST00000531390.1	524	223.044	1.50475	0.60678
ENST00000532611.1	410	109.314	1.68559	1.38687
ENST00000524899.1	751	449.95	149.286	29.8411
ENST00000370589.6	2756	2454.9	117.375	4.30033
ENST00000474447.1	2727	2425.9	364.687	13.5209
ENST00000341115.8	1762	1460.9	19.8556	1.22243
ENST00000370587.5	2953	2651.9	101.364	3.43783
ENST00000490600.6	2777	2475.9	123.294	4.47885
ENST00000475312.1	2232	1930.9	12.2711	0.571587
ENST00000560305.5	557	256.044	18.4557	6.48299
ENST00000559153.5	1918	1616.9	0	0
ENST00000561011.5	1577	1275.9	26.093	1.83936
ENST00000559291.5	6131	5829.9	71.3212	1.10031
ENST00000559911.5	677	375.95	0	0
ENST00000558113.5	576	275.018	2.6873	0.878848
ENST00000358005.7	1704	1402.9	20.7758	1.33196
ENST00000416810.6	1519	1217.9	116.804	8.62594
ENST00000558750.5	814	512.95	0	0
ENST00000558918.1	349	56.5924	0	0
ENST00000559103.1	557	256.044	0	0
ENST00000558871.1	1075	773.899	24.7306	2.87415
ENST00000560109.1	343	56.6959	8.33032	13.2151
ENST00000560535.1	240	64.8807	0	0
ENST00000625629.2	801	499.95	0.653216	0.117514
ENST00000495042.1	3317	3015.9	3	0.0894671
ENST00000442080.5	3422	3120.9	0	0
ENST00000479491.5	562	261.018	0	0
ENST00000456552.1	513	212.065	0	0
ENST00000310850.8	2717	2415.9	274.45	10.2175
ENST00000549850.1	823	521.899	72.5199	12.4977
ENST00000356180.4	1400	1098.9	0	0
ENST00000327892.12	2670	2368.9	429.745	16.3163
ENST00000330914.7	2632	2330.9	0.41262	0.0159216
ENST00000396389.5	2903	2601.9	0.763533	0.0263935
ENST00000396384.1	2823	2521.9	0	0
ENST00000207157.7	3492	3190.9	0	0
ENST00000449873.5	2678	2376.9	0	0
ENST00000369429.4	4047	3745.9	27	0.648286
ENST00000584436.7	10801	10499.9	97.1976	0.832586
ENST00000583828.1	591	290.018	0	0
ENST00000625166.1	1890	1588.9	3	0.169818
ENST00000585224.1	565	264.018	0	0
ENST00000584330.2	808	506.95	8.67095	1.53837
ENST00000578541.1	814	512.95	3.0528	0.535282
ENST00000582709.1	563	262.018	6.79711	2.3332
ENST00000307745.8	10342	10040.9	371.282	3.32575
ENST00000261211.7	4157	3855.9	728.767	16.9989
ENST00000543119.6	2442	2140.9	163.402	6.86467
ENST00000542666.5	1769	1467.9	0	0
ENST00000548422.1	892	590.899	15	2.28316
ENST00000550971.5	482	181.086	0	0
ENST00000549899.1	506	205.086	4	1.75421
ENST00000551484.1	575	274.018	8.0664	2.64764
ENST00000553042.1	569	268.018	39.8218	13.3634
ENST00000551816.5	626	324.987	3.81786	1.05661
ENST00000552496.5	583	282.018	0	0
ENST00000548734.1	556	255.044	1.12541	0.396875
ENST00000552262.1	566	265.018	0	0
ENST00000354377.7	3202	2900.9	26.0367	0.807258
ENST00000560038.5	541	240.044	1.3926	0.52179
ENST00000558115.1	599	298.018	0	0
ENST00000379090.9	5613	5311.9	60.171	1.01882
ENST00000558586.1	284	82.8838	0	0
ENST00000344034.4	2311	2009.9	893.248	39.9721
ENST00000472077.1	3752	3450.9	30.1771	0.78651
ENST00000484925.1	836	534.899	7.6822	1.29173
ENST00000332395.6	2169	1867.9	76.7601	3.69608
ENST00000261208.7	3913	3611.9	9.37056	0.23334
ENST00000544080.6	2804	2502.9	0	0
ENST00000538703.5	2637	2335.9	0	0
ENST00000546999.5	2271	1969.9	6.90564	0.315296
ENST00000548808.1	753	451.95	3.7238	0.741063
ENST00000548636.1	370	71.429	1	1.25917
ENST00000552509.5	1026	724.899	0	0
ENST00000551562.1	450	149.135	2	1.20618
ENST00000549376.1	352	57.7736	0	0
ENST00000546579.1	697	395.95	0	0
ENST00000541929.5	3846	3544.9	1.39594e-06	3.54178e-08
